Date,F1,F2,F3,F4,F5,F6,Label
1988-08-31,8.7,10.6,6.7,8.8,9.7,9.0,11.8
1988-09-01,10.6,6.7,8.8,9.7,9.0,11.8,15.2
1988-09-02,6.7,8.8,9.7,9.0,11.8,15.2,10.0
1988-09-03,8.8,9.7,9.0,11.8,15.2,10.0,10.5
1988-09-04,9.7,9.0,11.8,15.2,10.0,10.5,5.5
1988-09-05,9.0,11.8,15.2,10.0,10.5,5.5,9.4
1988-09-06,11.8,15.2,10.0,10.5,5.5,9.4,8.8
1988-09-07,15.2,10.0,10.5,5.5,9.4,8.8,5.3
1988-09-08,10.0,10.5,5.5,9.4,8.8,5.3,13.0
1988-09-09,10.5,5.5,9.4,8.8,5.3,13.0,15.2
1988-09-10,5.5,9.4,8.8,5.3,13.0,15.2,13.2
1988-09-11,9.4,8.8,5.3,13.0,15.2,13.2,11.5
1988-09-12,8.8,5.3,13.0,15.2,13.2,11.5,6.8
1988-09-13,5.3,13.0,15.2,13.2,11.5,6.8,4.7
1988-09-14,13.0,15.2,13.2,11.5,6.8,4.7,5.2
1988-09-15,15.2,13.2,11.5,6.8,4.7,5.2,6.8
1988-09-16,13.2,11.5,6.8,4.7,5.2,6.8,10.7
1988-09-17,11.5,6.8,4.7,5.2,6.8,10.7,10.1
1988-09-18,6.8,4.7,5.2,6.8,10.7,10.1,10.0
1988-09-19,4.7,5.2,6.8,10.7,10.1,10.0,9.8
1988-09-20,5.2,6.8,10.7,10.1,10.0,9.8,5.5
1988-09-21,6.8,10.7,10.1,10.0,9.8,5.5,13.5
1988-09-22,10.7,10.1,10.0,9.8,5.5,13.5,16.6
1988-09-23,10.1,10.0,9.8,5.5,13.5,16.6,8.4
1988-09-24,10.0,9.8,5.5,13.5,16.6,8.4,8.2
1988-09-25,9.8,5.5,13.5,16.6,8.4,8.2,11.1
1988-09-26,5.5,13.5,16.6,8.4,8.2,11.1,10.8
1988-09-27,13.5,16.6,8.4,8.2,11.1,10.8,8.8
1988-09-28,16.6,8.4,8.2,11.1,10.8,8.8,10.8
1988-09-29,8.4,8.2,11.1,10.8,8.8,10.8,8.7
1988-09-30,8.2,11.1,10.8,8.8,10.8,8.7,12.4
1988-10-01,11.1,10.8,8.8,10.8,8.7,12.4,9.0
1988-10-02,10.8,8.8,10.8,8.7,12.4,9.0,13.5
1988-10-03,8.8,10.8,8.7,12.4,9.0,13.5,14.7
1988-10-04,10.8,8.7,12.4,9.0,13.5,14.7,10.9
1988-10-05,8.7,12.4,9.0,13.5,14.7,10.9,8.5
1988-10-06,12.4,9.0,13.5,14.7,10.9,8.5,6.0
1988-10-07,9.0,13.5,14.7,10.9,8.5,6.0,12.7
1988-10-08,13.5,14.7,10.9,8.5,6.0,12.7,11.1
1988-10-09,14.7,10.9,8.5,6.0,12.7,11.1,8.7
1988-10-10,10.9,8.5,6.0,12.7,11.1,8.7,12.3
1988-10-11,8.5,6.0,12.7,11.1,8.7,12.3,13.3
1988-10-12,6.0,12.7,11.1,8.7,12.3,13.3,5.6
1988-10-13,12.7,11.1,8.7,12.3,13.3,5.6,13.7
1988-10-14,11.1,8.7,12.3,13.3,5.6,13.7,8.5
1988-10-15,8.7,12.3,13.3,5.6,13.7,8.5,11.2
1988-10-16,12.3,13.3,5.6,13.7,8.5,11.2,8.7
1988-10-17,13.3,5.6,13.7,8.5,11.2,8.7,11.7
1988-10-18,5.6,13.7,8.5,11.2,8.7,11.7,12.5
1988-10-19,13.7,8.5,11.2,8.7,11.7,12.5,8.2
1988-10-20,8.5,11.2,8.7,11.7,12.5,8.2,15.6
1988-10-21,11.2,8.7,11.7,12.5,8.2,15.6,10.3
1988-10-22,8.7,11.7,12.5,8.2,15.6,10.3,11.4
1988-10-23,11.7,12.5,8.2,15.6,10.3,11.4,9.7
1988-10-24,12.5,8.2,15.6,10.3,11.4,9.7,6.3
1988-10-25,8.2,15.6,10.3,11.4,9.7,6.3,14.3
1988-10-26,15.6,10.3,11.4,9.7,6.3,14.3,11.3
1988-10-27,10.3,11.4,9.7,6.3,14.3,11.3,7.3
1988-10-28,11.4,9.7,6.3,14.3,11.3,7.3,12.8
1988-10-29,9.7,6.3,14.3,11.3,7.3,12.8,11.9
1988-10-30,6.3,14.3,11.3,7.3,12.8,11.9,14.3
1988-10-31,14.3,11.3,7.3,12.8,11.9,14.3,11.6
1988-11-01,11.3,7.3,12.8,11.9,14.3,11.6,13.2
1988-11-02,7.3,12.8,11.9,14.3,11.6,13.2,15.5
1988-11-03,12.8,11.9,14.3,11.6,13.2,15.5,14.1
1988-11-04,11.9,14.3,11.6,13.2,15.5,14.1,9.5
1988-11-05,14.3,11.6,13.2,15.5,14.1,9.5,7.2
1988-11-06,11.6,13.2,15.5,14.1,9.5,7.2,11.8
1988-11-07,13.2,15.5,14.1,9.5,7.2,11.8,16.8
1988-11-08,15.5,14.1,9.5,7.2,11.8,16.8,12.5
1988-11-09,14.1,9.5,7.2,11.8,16.8,12.5,9.4
1988-11-10,9.5,7.2,11.8,16.8,12.5,9.4,11.9
1988-11-11,7.2,11.8,16.8,12.5,9.4,11.9,10.3
1988-11-12,11.8,16.8,12.5,9.4,11.9,10.3,16.9
1988-11-13,16.8,12.5,9.4,11.9,10.3,16.9,17.5
1988-11-14,12.5,9.4,11.9,10.3,16.9,17.5,7.5
1988-11-15,9.4,11.9,10.3,16.9,17.5,7.5,8.6
1988-11-16,11.9,10.3,16.9,17.5,7.5,8.6,11.1
1988-11-17,10.3,16.9,17.5,7.5,8.6,11.1,11.5
1988-11-18,16.9,17.5,7.5,8.6,11.1,11.5,10.7
1988-11-19,17.5,7.5,8.6,11.1,11.5,10.7,15.7
1988-11-20,7.5,8.6,11.1,11.5,10.7,15.7,12.8
1988-11-21,8.6,11.1,11.5,10.7,15.7,12.8,13.0
1988-11-22,11.1,11.5,10.7,15.7,12.8,13.0,12.9
1988-11-23,11.5,10.7,15.7,12.8,13.0,12.9,14.3
1988-11-24,10.7,15.7,12.8,13.0,12.9,14.3,13.7
1988-11-25,15.7,12.8,13.0,12.9,14.3,13.7,12.1
1988-11-26,12.8,13.0,12.9,14.3,13.7,12.1,11.9
1988-11-27,13.0,12.9,14.3,13.7,12.1,11.9,11.8
1988-11-28,12.9,14.3,13.7,12.1,11.9,11.8,11.4
1988-11-29,14.3,13.7,12.1,11.9,11.8,11.4,10.3
1988-11-30,13.7,12.1,11.9,11.8,11.4,10.3,11.7
1988-12-01,12.1,11.9,11.8,11.4,10.3,11.7,12.0
1988-12-02,11.9,11.8,11.4,10.3,11.7,12.0,17.4
1988-12-03,11.8,11.4,10.3,11.7,12.0,17.4,16.8
1988-12-04,11.4,10.3,11.7,12.0,17.4,16.8,16.2
1988-12-05,10.3,11.7,12.0,17.4,16.8,16.2,13.0
1988-12-06,11.7,12.0,17.4,16.8,16.2,13.0,12.5
1988-12-07,12.0,17.4,16.8,16.2,13.0,12.5,12.4
1988-12-08,17.4,16.8,16.2,13.0,12.5,12.4,16.1
1988-12-09,16.8,16.2,13.0,12.5,12.4,16.1,20.2
1988-12-10,16.2,13.0,12.5,12.4,16.1,20.2,14.3
1988-12-11,13.0,12.5,12.4,16.1,20.2,14.3,11.0
1988-12-12,12.5,12.4,16.1,20.2,14.3,11.0,14.4
1988-12-13,12.4,16.1,20.2,14.3,11.0,14.4,15.7
1988-12-14,16.1,20.2,14.3,11.0,14.4,15.7,19.7
1988-12-15,20.2,14.3,11.0,14.4,15.7,19.7,20.7
1988-12-16,14.3,11.0,14.4,15.7,19.7,20.7,23.9
1988-12-17,11.0,14.4,15.7,19.7,20.7,23.9,16.6
1988-12-18,14.4,15.7,19.7,20.7,23.9,16.6,17.5
1988-12-19,15.7,19.7,20.7,23.9,16.6,17.5,14.9
1988-12-20,19.7,20.7,23.9,16.6,17.5,14.9,13.6
1988-12-21,20.7,23.9,16.6,17.5,14.9,13.6,11.9
1988-12-22,23.9,16.6,17.5,14.9,13.6,11.9,15.2
1988-12-23,16.6,17.5,14.9,13.6,11.9,15.2,17.3
1988-12-24,17.5,14.9,13.6,11.9,15.2,17.3,19.8
1988-12-25,14.9,13.6,11.9,15.2,17.3,19.8,15.8
1988-12-26,13.6,11.9,15.2,17.3,19.8,15.8,9.5
1988-12-27,11.9,15.2,17.3,19.8,15.8,9.5,12.9
1988-12-28,15.2,17.3,19.8,15.8,9.5,12.9,12.9
1988-12-29,17.3,19.8,15.8,9.5,12.9,12.9,14.8
1988-12-30,19.8,15.8,9.5,12.9,12.9,14.8,14.1
1989-01-01,15.8,9.5,12.9,12.9,14.8,14.1,14.3
1989-01-02,9.5,12.9,12.9,14.8,14.1,14.3,17.4
1989-01-03,12.9,12.9,14.8,14.1,14.3,17.4,18.5
1989-01-04,12.9,14.8,14.1,14.3,17.4,18.5,16.8
1989-01-05,14.8,14.1,14.3,17.4,18.5,16.8,11.5
1989-01-06,14.1,14.3,17.4,18.5,16.8,11.5,9.5
1989-01-07,14.3,17.4,18.5,16.8,11.5,9.5,12.2
1989-01-08,17.4,18.5,16.8,11.5,9.5,12.2,15.7
1989-01-09,18.5,16.8,11.5,9.5,12.2,15.7,16.3
1989-01-10,16.8,11.5,9.5,12.2,15.7,16.3,13.6
1989-01-11,11.5,9.5,12.2,15.7,16.3,13.6,12.6
1989-01-12,9.5,12.2,15.7,16.3,13.6,12.6,13.8
1989-01-13,12.2,15.7,16.3,13.6,12.6,13.8,12.1
1989-01-14,15.7,16.3,13.6,12.6,13.8,12.1,13.4
1989-01-15,16.3,13.6,12.6,13.8,12.1,13.4,17.3
1989-01-16,13.6,12.6,13.8,12.1,13.4,17.3,19.4
1989-01-17,12.6,13.8,12.1,13.4,17.3,19.4,16.6
1989-01-18,13.8,12.1,13.4,17.3,19.4,16.6,13.9
1989-01-19,12.1,13.4,17.3,19.4,16.6,13.9,13.1
1989-01-20,13.4,17.3,19.4,16.6,13.9,13.1,16.0
1989-01-21,17.3,19.4,16.6,13.9,13.1,16.0,14.5
1989-01-22,19.4,16.6,13.9,13.1,16.0,14.5,15.0
1989-01-23,16.6,13.9,13.1,16.0,14.5,15.0,12.6
1989-01-24,13.9,13.1,16.0,14.5,15.0,12.6,12.5
1989-01-25,13.1,16.0,14.5,15.0,12.6,12.5,15.2
1989-01-26,16.0,14.5,15.0,12.6,12.5,15.2,16.2
1989-01-27,14.5,15.0,12.6,12.5,15.2,16.2,16.5
1989-01-28,15.0,12.6,12.5,15.2,16.2,16.5,20.1
1989-01-29,12.6,12.5,15.2,16.2,16.5,20.1,20.6
1989-01-30,12.5,15.2,16.2,16.5,20.1,20.6,16.9
1989-01-31,15.2,16.2,16.5,20.1,20.6,16.9,16.5
1989-02-01,16.2,16.5,20.1,20.6,16.9,16.5,16.1
1989-02-02,16.5,20.1,20.6,16.9,16.5,16.1,14.4
1989-02-03,20.1,20.6,16.9,16.5,16.1,14.4,16.3
1989-02-04,20.6,16.9,16.5,16.1,14.4,16.3,15.7
1989-02-05,16.9,16.5,16.1,14.4,16.3,15.7,14.2
1989-02-06,16.5,16.1,14.4,16.3,15.7,14.2,13.2
1989-02-07,16.1,14.4,16.3,15.7,14.2,13.2,16.8
1989-02-08,14.4,16.3,15.7,14.2,13.2,16.8,18.5
1989-02-09,16.3,15.7,14.2,13.2,16.8,18.5,16.7
1989-02-10,15.7,14.2,13.2,16.8,18.5,16.7,15.3
1989-02-11,14.2,13.2,16.8,18.5,16.7,15.3,15.9
1989-02-12,13.2,16.8,18.5,16.7,15.3,15.9,15.2
1989-02-13,16.8,18.5,16.7,15.3,15.9,15.2,17.5
1989-02-14,18.5,16.7,15.3,15.9,15.2,17.5,18.3
1989-02-15,16.7,15.3,15.9,15.2,17.5,18.3,19.4
1989-02-16,15.3,15.9,15.2,17.5,18.3,19.4,19.4
1989-02-17,15.9,15.2,17.5,18.3,19.4,19.4,19.5
1989-02-18,15.2,17.5,18.3,19.4,19.4,19.5,20.5
1989-02-19,17.5,18.3,19.4,19.4,19.5,20.5,15.7
1989-02-20,18.3,19.4,19.4,19.5,20.5,15.7,15.0
1989-02-21,19.4,19.4,19.5,20.5,15.7,15.0,16.1
1989-02-22,19.4,19.5,20.5,15.7,15.0,16.1,14.3
1989-02-23,19.5,20.5,15.7,15.0,16.1,14.3,13.0
1989-02-24,20.5,15.7,15.0,16.1,14.3,13.0,16.2
1989-02-25,15.7,15.0,16.1,14.3,13.0,16.2,17.7
1989-02-26,15.0,16.1,14.3,13.0,16.2,17.7,13.2
1989-02-27,16.1,14.3,13.0,16.2,17.7,13.2,15.8
1989-02-28,14.3,13.0,16.2,17.7,13.2,15.8,18.5
1989-03-01,13.0,16.2,17.7,13.2,15.8,18.5,20.4
1989-03-02,16.2,17.7,13.2,15.8,18.5,20.4,22.0
1989-03-03,17.7,13.2,15.8,18.5,20.4,22.0,19.7
1989-03-04,13.2,15.8,18.5,20.4,22.0,19.7,19.6
1989-03-05,15.8,18.5,20.4,22.0,19.7,19.6,20.3
1989-03-06,18.5,20.4,22.0,19.7,19.6,20.3,18.3
1989-03-07,20.4,22.0,19.7,19.6,20.3,18.3,18.9
1989-03-08,22.0,19.7,19.6,20.3,18.3,18.9,20.3
1989-03-09,19.7,19.6,20.3,18.3,18.9,20.3,21.4
1989-03-10,19.6,20.3,18.3,18.9,20.3,21.4,18.3
1989-03-11,20.3,18.3,18.9,20.3,21.4,18.3,17.8
1989-03-12,18.3,18.9,20.3,21.4,18.3,17.8,17.7
1989-03-13,18.9,20.3,21.4,18.3,17.8,17.7,12.8
1989-03-14,20.3,21.4,18.3,17.8,17.7,12.8,15.1
1989-03-15,21.4,18.3,17.8,17.7,12.8,15.1,15.0
1989-03-16,18.3,17.8,17.7,12.8,15.1,15.0,14.8
1989-03-17,17.8,17.7,12.8,15.1,15.0,14.8,12.0
1989-03-18,17.7,12.8,15.1,15.0,14.8,12.0,12.5
1989-03-19,12.8,15.1,15.0,14.8,12.0,12.5,15.0
1989-03-20,15.1,15.0,14.8,12.0,12.5,15.0,17.1
1989-03-21,15.0,14.8,12.0,12.5,15.0,17.1,17.3
1989-03-22,14.8,12.0,12.5,15.0,17.1,17.3,16.9
1989-03-23,12.0,12.5,15.0,17.1,17.3,16.9,16.5
1989-03-24,12.5,15.0,17.1,17.3,16.9,16.5,13.6
1989-03-25,15.0,17.1,17.3,16.9,16.5,13.6,13.2
1989-03-26,17.1,17.3,16.9,16.5,13.6,13.2,9.4
1989-03-27,17.3,16.9,16.5,13.6,13.2,9.4,9.5
1989-03-28,16.9,16.5,13.6,13.2,9.4,9.5,11.8
1989-03-29,16.5,13.6,13.2,9.4,9.5,11.8,10.4
1989-03-30,13.6,13.2,9.4,9.5,11.8,10.4,9.7
1989-03-31,13.2,9.4,9.5,11.8,10.4,9.7,12.6
1989-04-01,9.4,9.5,11.8,10.4,9.7,12.6,13.3
1989-04-02,9.5,11.8,10.4,9.7,12.6,13.3,15.1
1989-04-03,11.8,10.4,9.7,12.6,13.3,15.1,14.2
1989-04-04,10.4,9.7,12.6,13.3,15.1,14.2,14.2
1989-04-05,9.7,12.6,13.3,15.1,14.2,14.2,19.2
1989-04-06,12.6,13.3,15.1,14.2,14.2,19.2,12.6
1989-04-07,13.3,15.1,14.2,14.2,19.2,12.6,14.2
1989-04-08,15.1,14.2,14.2,19.2,12.6,14.2,11.9
1989-04-09,14.2,14.2,19.2,12.6,14.2,11.9,13.9
1989-04-10,14.2,19.2,12.6,14.2,11.9,13.9,13.5
1989-04-11,19.2,12.6,14.2,11.9,13.9,13.5,15.3
1989-04-12,12.6,14.2,11.9,13.9,13.5,15.3,13.9
1989-04-13,14.2,11.9,13.9,13.5,15.3,13.9,14.0
1989-04-14,11.9,13.9,13.5,15.3,13.9,14.0,12.9
1989-04-15,13.9,13.5,15.3,13.9,14.0,12.9,8.5
1989-04-16,13.5,15.3,13.9,14.0,12.9,8.5,11.4
1989-04-17,15.3,13.9,14.0,12.9,8.5,11.4,10.9
1989-04-18,13.9,14.0,12.9,8.5,11.4,10.9,12.0
1989-04-19,14.0,12.9,8.5,11.4,10.9,12.0,8.6
1989-04-20,12.9,8.5,11.4,10.9,12.0,8.6,9.0
1989-04-21,8.5,11.4,10.9,12.0,8.6,9.0,9.6
1989-04-22,11.4,10.9,12.0,8.6,9.0,9.6,10.2
1989-04-23,10.9,12.0,8.6,9.0,9.6,10.2,9.8
1989-04-24,12.0,8.6,9.0,9.6,10.2,9.8,8.3
1989-04-25,8.6,9.0,9.6,10.2,9.8,8.3,11.0
1989-04-26,9.0,9.6,10.2,9.8,8.3,11.0,11.9
1989-04-27,9.6,10.2,9.8,8.3,11.0,11.9,14.0
1989-04-28,10.2,9.8,8.3,11.0,11.9,14.0,15.8
1989-04-29,9.8,8.3,11.0,11.9,14.0,15.8,14.5
1989-04-30,8.3,11.0,11.9,14.0,15.8,14.5,13.2
1989-05-01,11.0,11.9,14.0,15.8,14.5,13.2,14.2
1989-05-02,11.9,14.0,15.8,14.5,13.2,14.2,14.6
1989-05-03,14.0,15.8,14.5,13.2,14.2,14.6,11.8
1989-05-04,15.8,14.5,13.2,14.2,14.6,11.8,14.4
1989-05-05,14.5,13.2,14.2,14.6,11.8,14.4,10.4
1989-05-06,13.2,14.2,14.6,11.8,14.4,10.4,10.3
1989-05-07,14.2,14.6,11.8,14.4,10.4,10.3,10.8
1989-05-08,14.6,11.8,14.4,10.4,10.3,10.8,10.5
1989-05-09,11.8,14.4,10.4,10.3,10.8,10.5,9.5
1989-05-10,14.4,10.4,10.3,10.8,10.5,9.5,12.5
1989-05-11,10.4,10.3,10.8,10.5,9.5,12.5,13.7
1989-05-12,10.3,10.8,10.5,9.5,12.5,13.7,12.7
1989-05-13,10.8,10.5,9.5,12.5,13.7,12.7,11.9
1989-05-14,10.5,9.5,12.5,13.7,12.7,11.9,11.4
1989-05-15,9.5,12.5,13.7,12.7,11.9,11.4,9.7
1989-05-16,12.5,13.7,12.7,11.9,11.4,9.7,8.3
1989-05-17,13.7,12.7,11.9,11.4,9.7,8.3,8.1
1989-05-18,12.7,11.9,11.4,9.7,8.3,8.1,11.7
1989-05-19,11.9,11.4,9.7,8.3,8.1,11.7,11.6
1989-05-20,11.4,9.7,8.3,8.1,11.7,11.6,7.4
1989-05-21,9.7,8.3,8.1,11.7,11.6,7.4,5.2
1989-05-22,8.3,8.1,11.7,11.6,7.4,5.2,11.0
1989-05-23,8.1,11.7,11.6,7.4,5.2,11.0,9.5
1989-05-24,11.7,11.6,7.4,5.2,11.0,9.5,9.2
1989-05-25,11.6,7.4,5.2,11.0,9.5,9.2,10.7
1989-05-26,7.4,5.2,11.0,9.5,9.2,10.7,9.0
1989-05-27,5.2,11.0,9.5,9.2,10.7,9.0,10.2
1989-05-28,11.0,9.5,9.2,10.7,9.0,10.2,10.3
1989-05-29,9.5,9.2,10.7,9.0,10.2,10.3,12.1
1989-05-30,9.2,10.7,9.0,10.2,10.3,12.1,13.2
1989-05-31,10.7,9.0,10.2,10.3,12.1,13.2,6.6
1989-06-01,9.0,10.2,10.3,12.1,13.2,6.6,2.3
1989-06-02,10.2,10.3,12.1,13.2,6.6,2.3,1.4
1989-06-03,10.3,12.1,13.2,6.6,2.3,1.4,2.1
1989-06-04,12.1,13.2,6.6,2.3,1.4,2.1,6.6
1989-06-05,13.2,6.6,2.3,1.4,2.1,6.6,8.9
1989-06-06,6.6,2.3,1.4,2.1,6.6,8.9,7.8
1989-06-07,2.3,1.4,2.1,6.6,8.9,7.8,9.0
1989-06-08,1.4,2.1,6.6,8.9,7.8,9.0,10.3
1989-06-09,2.1,6.6,8.9,7.8,9.0,10.3,7.9
1989-06-10,6.6,8.9,7.8,9.0,10.3,7.9,7.2
1989-06-11,8.9,7.8,9.0,10.3,7.9,7.2,8.6
1989-06-12,7.8,9.0,10.3,7.9,7.2,8.6,8.8
1989-06-13,9.0,10.3,7.9,7.2,8.6,8.8,6.2
1989-06-14,10.3,7.9,7.2,8.6,8.8,6.2,9.5
1989-06-15,7.9,7.2,8.6,8.8,6.2,9.5,10.2
1989-06-16,7.2,8.6,8.8,6.2,9.5,10.2,9.7
1989-06-17,8.6,8.8,6.2,9.5,10.2,9.7,11.2
1989-06-18,8.8,6.2,9.5,10.2,9.7,11.2,10.2
1989-06-19,6.2,9.5,10.2,9.7,11.2,10.2,10.1
1989-06-20,9.5,10.2,9.7,11.2,10.2,10.1,8.1
1989-06-21,10.2,9.7,11.2,10.2,10.1,8.1,6.6
1989-06-22,9.7,11.2,10.2,10.1,8.1,6.6,5.0
1989-06-23,11.2,10.2,10.1,8.1,6.6,5.0,4.7
1989-06-24,10.2,10.1,8.1,6.6,5.0,4.7,5.3
1989-06-25,10.1,8.1,6.6,5.0,4.7,5.3,4.5
1989-06-26,8.1,6.6,5.0,4.7,5.3,4.5,2.3
1989-06-27,6.6,5.0,4.7,5.3,4.5,2.3,1.4
1989-06-28,5.0,4.7,5.3,4.5,2.3,1.4,0.5
1989-06-29,4.7,5.3,4.5,2.3,1.4,0.5,2.4
1989-06-30,5.3,4.5,2.3,1.4,0.5,2.4,8.0
1989-07-01,4.5,2.3,1.4,0.5,2.4,8.0,6.0
1989-07-02,2.3,1.4,0.5,2.4,8.0,6.0,7.1
1989-07-03,1.4,0.5,2.4,8.0,6.0,7.1,9.7
1989-07-04,0.5,2.4,8.0,6.0,7.1,9.7,6.9
1989-07-05,2.4,8.0,6.0,7.1,9.7,6.9,5.3
1989-07-06,8.0,6.0,7.1,9.7,6.9,5.3,7.0
1989-07-07,6.0,7.1,9.7,6.9,5.3,7.0,6.2
1989-07-08,7.1,9.7,6.9,5.3,7.0,6.2,7.0
1989-07-09,9.7,6.9,5.3,7.0,6.2,7.0,9.7
1989-07-10,6.9,5.3,7.0,6.2,7.0,9.7,8.0
1989-07-11,5.3,7.0,6.2,7.0,9.7,8.0,8.5
1989-07-12,7.0,6.2,7.0,9.7,8.0,8.5,7.1
1989-07-13,6.2,7.0,9.7,8.0,8.5,7.1,7.5
1989-07-14,7.0,9.7,8.0,8.5,7.1,7.5,3.3
1989-07-15,9.7,8.0,8.5,7.1,7.5,3.3,1.8
1989-07-16,8.0,8.5,7.1,7.5,3.3,1.8,2.6
1989-07-17,8.5,7.1,7.5,3.3,1.8,2.6,5.3
1989-07-18,7.1,7.5,3.3,1.8,2.6,5.3,5.8
1989-07-19,7.5,3.3,1.8,2.6,5.3,5.8,5.8
1989-07-20,3.3,1.8,2.6,5.3,5.8,5.8,7.2
1989-07-21,1.8,2.6,5.3,5.8,5.8,7.2,5.3
1989-07-22,2.6,5.3,5.8,5.8,7.2,5.3,1.6
1989-07-23,5.3,5.8,5.8,7.2,5.3,1.6,3.1
1989-07-24,5.8,5.8,7.2,5.3,1.6,3.1,5.3
1989-07-25,5.8,7.2,5.3,1.6,3.1,5.3,7.7
1989-07-26,7.2,5.3,1.6,3.1,5.3,7.7,4.2
1989-07-27,5.3,1.6,3.1,5.3,7.7,4.2,5.5
1989-07-28,1.6,3.1,5.3,7.7,4.2,5.5,9.0
1989-07-29,3.1,5.3,7.7,4.2,5.5,9.0,11.2
1989-07-30,5.3,7.7,4.2,5.5,9.0,11.2,8.0
1989-07-31,7.7,4.2,5.5,9.0,11.2,8.0,7.6
1989-08-01,4.2,5.5,9.0,11.2,8.0,7.6,3.7
1989-08-02,5.5,9.0,11.2,8.0,7.6,3.7,7.5
1989-08-03,9.0,11.2,8.0,7.6,3.7,7.5,8.1
1989-08-04,11.2,8.0,7.6,3.7,7.5,8.1,8.4
1989-08-05,8.0,7.6,3.7,7.5,8.1,8.4,7.1
1989-08-06,7.6,3.7,7.5,8.1,8.4,7.1,7.6
1989-08-07,3.7,7.5,8.1,8.4,7.1,7.6,7.6
1989-08-08,7.5,8.1,8.4,7.1,7.6,7.6,5.6
1989-08-09,8.1,8.4,7.1,7.6,7.6,5.6,7.0
1989-08-10,8.4,7.1,7.6,7.6,5.6,7.0,10.5
1989-08-11,7.1,7.6,7.6,5.6,7.0,10.5,7.3
1989-08-12,7.6,7.6,5.6,7.0,10.5,7.3,7.8
1989-08-13,7.6,5.6,7.0,10.5,7.3,7.8,5.8
1989-08-14,5.6,7.0,10.5,7.3,7.8,5.8,3.8
1989-08-15,7.0,10.5,7.3,7.8,5.8,3.8,5.8
1989-08-16,10.5,7.3,7.8,5.8,3.8,5.8,6.7
1989-08-17,7.3,7.8,5.8,3.8,5.8,6.7,6.6
1989-08-18,7.8,5.8,3.8,5.8,6.7,6.6,6.6
1989-08-19,5.8,3.8,5.8,6.7,6.6,6.6,9.0
1989-08-20,3.8,5.8,6.7,6.6,6.6,9.0,8.1
1989-08-21,5.8,6.7,6.6,6.6,9.0,8.1,5.1
1989-08-22,6.7,6.6,6.6,9.0,8.1,5.1,8.6
1989-08-23,6.6,6.6,9.0,8.1,5.1,8.6,7.0
1989-08-24,6.6,9.0,8.1,5.1,8.6,7.0,5.5
1989-08-25,9.0,8.1,5.1,8.6,7.0,5.5,7.4
1989-08-26,8.1,5.1,8.6,7.0,5.5,7.4,6.2
1989-08-27,5.1,8.6,7.0,5.5,7.4,6.2,4.2
1989-08-28,8.6,7.0,5.5,7.4,6.2,4.2,6.3
1989-08-29,7.0,5.5,7.4,6.2,4.2,6.3,7.0
1989-08-30,5.5,7.4,6.2,4.2,6.3,7.0,4.0
1989-08-31,7.4,6.2,4.2,6.3,7.0,4.0,8.0
1989-09-01,6.2,4.2,6.3,7.0,4.0,8.0,8.8
1989-09-02,4.2,6.3,7.0,4.0,8.0,8.8,8.8
1989-09-03,6.3,7.0,4.0,8.0,8.8,8.8,6.1
1989-09-04,7.0,4.0,8.0,8.8,8.8,6.1,8.6
1989-09-05,4.0,8.0,8.8,8.8,6.1,8.6,8.9
1989-09-06,8.0,8.8,8.8,6.1,8.6,8.9,7.8
1989-09-07,8.8,8.8,6.1,8.6,8.9,7.8,5.0
1989-09-08,8.8,6.1,8.6,8.9,7.8,5.0,7.0
1989-09-09,6.1,8.6,8.9,7.8,5.0,7.0,13.3
1989-09-10,8.6,8.9,7.8,5.0,7.0,13.3,7.9
1989-09-11,8.9,7.8,5.0,7.0,13.3,7.9,7.5
1989-09-12,7.8,5.0,7.0,13.3,7.9,7.5,8.3
1989-09-13,5.0,7.0,13.3,7.9,7.5,8.3,7.2
1989-09-14,7.0,13.3,7.9,7.5,8.3,7.2,6.5
1989-09-15,13.3,7.9,7.5,8.3,7.2,6.5,8.9
1989-09-16,7.9,7.5,8.3,7.2,6.5,8.9,7.4
1989-09-17,7.5,8.3,7.2,6.5,8.9,7.4,9.9
1989-09-18,8.3,7.2,6.5,8.9,7.4,9.9,9.3
1989-09-19,7.2,6.5,8.9,7.4,9.9,9.3,10.6
1989-09-20,6.5,8.9,7.4,9.9,9.3,10.6,8.6
1989-09-21,8.9,7.4,9.9,9.3,10.6,8.6,7.2
1989-09-22,7.4,9.9,9.3,10.6,8.6,7.2,12.6
1989-09-23,9.9,9.3,10.6,8.6,7.2,12.6,7.8
1989-09-24,9.3,10.6,8.6,7.2,12.6,7.8,6.3
1989-09-25,10.6,8.6,7.2,12.6,7.8,6.3,9.2
1989-09-26,8.6,7.2,12.6,7.8,6.3,9.2,5.8
1989-09-27,7.2,12.6,7.8,6.3,9.2,5.8,9.0
1989-09-28,12.6,7.8,6.3,9.2,5.8,9.0,5.0
1989-09-29,7.8,6.3,9.2,5.8,9.0,5.0,11.9
1989-09-30,6.3,9.2,5.8,9.0,5.0,11.9,13.4
1989-10-01,9.2,5.8,9.0,5.0,11.9,13.4,10.5
1989-10-02,5.8,9.0,5.0,11.9,13.4,10.5,6.2
1989-10-03,9.0,5.0,11.9,13.4,10.5,6.2,5.1
1989-10-04,5.0,11.9,13.4,10.5,6.2,5.1,9.5
